id,title,description,link,image_link,availability,price,brand
1286,Derek Lam 10 Crosby Women's Brady Long-Sleeve Utility Mini Dress,"Utility-inspired details define this Derek Lam 10 Crosby dress, featuring a structured pointed collar and defined waistband for a polished look. Crafted from stretch cotton twill, the snap-front design is finished with multiple utility pockets for functional style. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1286,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/38213829_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,495.00 USD,Derek Lam 10 Crosby
1287,KARL LAGERFELD PARIS Women's Belted Jersey Midi Dress,"Refined colorblock styling defines this KARL LAGERFELD PARIS midi dress, featuring a jersey bodice and camel skirt for a polished, modern look. The crewneck and short-sleeve create timeless appeal, while the coordinating belt enhances the waist for a flattering shape. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1287,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/38044011_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,189.00 USD,KARL LAGERFELD PARIS
1288,KARL LAGERFELD PARIS Women's Poplin Short-Sleeve Collared Striped Cotton Dress,"Step out in timeless charm with this KARL LAGERFELD PARIS dress, finished with floral embroidery and stripe detailing for an elevated classic style. Front-button closure and a collared neckline deliver polished appeal, while short-sleeve ensure ease. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1288,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/37170158_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,169.00 USD,KARL LAGERFELD PARIS
1289,Anne Klein Plus Size Faux-Wrap A-Line Midi Dress,"The ultimate one-and-done power outfit, this plus size A-line dress from Anne Klein features a faux-wrap front with a polished waist tie for a sophisticated finish. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1289,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/36812128_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,169.00 USD,Anne Klein
1290,Anne Klein Women's Faux-Wrap A-Line Midi Dress,"Effortlessly elegant and completely office-ready, this women's faux-wrap midi dress from Anne Klein transitions seamlessly from desk to after-hours. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1290,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/36781520_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,159.00 USD,Anne Klein
1291,Anne Klein Women's Pleated-Waist Midi Shirt Dress,"A timeless classic with modern, tailored definition. This midi shirt dress by Style & Co features a crisp collar, a functional button-front, and intricate pleated waist detailing that beautifully cinches the silhouette for a polished, day-to-night look. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1291,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/37276579_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,160.00 USD,Anne Klein
1292,Anne Klein Plus Size Belted Pleated Midi Shirtdress,The timeless shirtdress design of this Anne Klein plus size midi style is updated with a signature belt and pleated skirt. It's a versatile look for workday wear and weekend brunches. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/1292,https://slimages.macysassets.com/is/image/MCY/products/4/optimized/36601354_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,179.00 USD,Anne Klein
1293,French Connection Women's Cambria Cotton Collared Long-Sleeve Dress,"Effortlessly polished, this French Connection Cambria dress features a collared neckline with long-sleeve and a flowing maxi length for a relaxed, oversized silhouette. Crafted from breathable cotton, it offers all-day comfort, while the button-front closure adds a classic, versatile finish. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1293,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37715580_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,128.00 USD,French Connection
1294,Kasper Women's Tie-Neck Short-Sleeve Sheath Dress,"Command the boardroom in style with this women's sheath dress from Kasper, a sophisticated pick for any day of the week. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1294,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37324370_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,119.00 USD,Kasper
1295,KARL LAGERFELD PARIS Women's Belted Midi Dress,"Step into elegance with this Sleeveless Belted Floral Printed Scarf Twill mock-neck Midi Dress by Karl Lagerfeld Paris. Featuring a vibrant floral print and a flowy twill fabric, it's perfect for any occasion. The belted waist enhances your shape, making this floral midi dress a graceful wardrobe staple. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1295,https://slimages.macysassets.com/is/image/MCY/products/6/optimized/37504206_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,169.00 USD,KARL LAGERFELD PARIS
1296,KARL LAGERFELD PARIS Women's Belted Collared Jersey Shirt Dress,"Sophisticated styling meets modern edge in this KARL LAGERFELD PARIS shirt-dress, featuring a collared neckline and studded accents for a polished yet contemporary look. The belted waist creates a flattering silhouette, while the soft, refined jersey fabrication offers comfortable wear throughout the day. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1296,https://slimages.macysassets.com/is/image/MCY/products/7/optimized/38044047_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,179.00 USD,KARL LAGERFELD PARIS
1297,KARL LAGERFELD PARIS Women's Collared A-line Dress,"Experience elevated style with this KARL LAGERFELD PARIS Women's Scuba Crepe A-Line Dress with contrast collar. The contrast collar adds a striking touch, while the A-line silhouette offers timeless appeal. Perfect for days out in the city, this flowy dress ensures a polished look for any event. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1297,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/37872270_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,159.00 USD,KARL LAGERFELD PARIS
1298,KARL LAGERFELD PARIS Women's Scuba Crepe Sheath Collared Dress,"Make a statement in this Women's Scuba Crepe Sheath Dress with Contrast Collar and Cuff. Its sleek design flatters every curve, while the contrast details add modern flair. Perfect for days out in the city, this KARL LAGERFELD PARIS dress transitions seamlessly from day to evening. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1298,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/37872299_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,159.00 USD,KARL LAGERFELD PARIS
1299,Alex & Sophia Juniors' Plaid Crewneck Tie-Back Mini Dress,"Refresh your wardrobe with this Alex & Sophia crewneck dress, showcasing a timeless plaid pattern that brings classic charm and versatile style to any occasion. Front pocket details add a touch of practicality and visual interest, while the back tie accent enhances its polished appeal. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1299,https://slimages.macysassets.com/is/image/MCY/products/2/optimized/37967042_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.00 USD,Alex & Sophia
1300,KARL LAGERFELD PARIS Women's Printed Scarf Twill Shirt Dress,"Elevate your wardrobe with this Women's Printed Scarf Twill Collared shirt-dress. Featuring contrast stitching and a bold print, it's a statement piece that blends structure and style. Perfect for plus size dresses or formal dress occasions, this women's dress exudes modern sophistication. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1300,https://slimages.macysassets.com/is/image/MCY/products/4/optimized/37872294_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,169.00 USD,KARL LAGERFELD PARIS
1301,Connected Plus Size Printed Ruched-Sleeve Sheath Dress,Short ruched sleeves frame the sides of Connected's plus size sheath dress pairing perfectly with the pop art floral print for a whimsical finish. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/1301,https://slimages.macysassets.com/is/image/MCY/products/8/optimized/36996198_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,89.00 USD,Connected
1302,KARL LAGERFELD PARIS Women's Mock-Neck with Inverted Pleated Skirt Dress,"Step into sophistication with this Karl Lagerfeld Women's Mock-Neck A-Line Dress with Inverted Pleated Skirt featuring an inverted pleated skirt. The flattering mock-neck and flowing silhouette bring effortless elegance. Ideal for cocktail parties or summer dresses, it's a versatile dress for any chic occasion. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1302,https://slimages.macysassets.com/is/image/MCY/products/9/optimized/37872289_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,159.00 USD,KARL LAGERFELD PARIS
1303,Kasper Women's Pleat-Neck Belted Short-Sleeve Dress,Effortlessly blend professional polish with modern elegance in this women's dress from Kasper. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/1303,https://slimages.macysassets.com/is/image/MCY/products/5/optimized/37324865_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,119.00 USD,Kasper
1304,Kasper Women's Mixed-Media Tulip-Sleeve Sheath Dress,Redefine your workday wardrobe and take the guesswork out of dressing for the office with this women's tulip sleeve sheath dress from Kasper. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.,https://www.myacssstore.store/product/1304,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37324791_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,119.00 USD,Kasper
1305,Lauren Ralph Lauren Women's Collared Long-Sleeve Shirt Dress,"Bold patterning defines this shirtdress from Lauren Ralph Lauren, offering a straight silhouette with a defined waist. Featuring a point collar and a buttoned placket, it ensures ease of wear, while long-sleeve, side pockets, and a removable belt provide functionality with a polished finish. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1305,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37262971_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,195.00 USD,Lauren Ralph Lauren
1306,Donna Karan New York Women's Cap-Sleeve Collared with Self-Tie Belt Shirt Dress,"Effortlessly refined, the Donna Karan Cap-sleeve Collared shirt-dress features a clean collared neckline and a self-tie belt that softly defines the waist for a flattering silhouette. Designed with an elegant midi length and fluid drape, this versatile style brings modern polish to everyday dressing and special occasions alike. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1306,https://slimages.macysassets.com/is/image/MCY/products/0/optimized/38079070_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,199.00 USD,Donna Karan New York
1307,DKNY Women's Pleated Skirt Detail Short-Sleeve Dress,"Classic structure meets playful movement in this DKNY mini dress, featuring a jewel neck and pleated skirt that add refined dimension with stylish flair. Short-sleeve balance the silhouette, while the zipper closure delivers a neat, secure finish. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1307,https://slimages.macysassets.com/is/image/MCY/products/1/optimized/37503421_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,139.00 USD,DKNY
1308,BOSS by Hugo Boss Women's Structured-Jersey Slim-Fit Dress,"Featuring a dropped waist and gathered side seams, this BOSS Womenswear dress creates a feminine silhouette. Crafted in structured jersey with a cotton poplin skirt. Shop work dresses at MAYCSS — curated fashion for Black Friday and every season.",https://www.myacssstore.store/product/1308,https://slimages.macysassets.com/is/image/MCY/products/4/optimized/37569304_fpx.tif?op_sharpen=1&wid=1200&fmt=jpeg,in_stock,349.00 USD,Hugo Boss
